time_sec,gamma_rad,dgamma_radps
7.0757765770, 3.0943720341, 0.0038157471
7.0857820511, 3.0943720341, 0.0003387614
7.0957322121, 3.0943720341, 0.0013235162
7.1057109833, 3.0943720341, 0.0010870016
7.1156930923, 3.0943720341, -0.0017368243
7.1256699562, 3.0943720341, 0.0022839084
7.1356849670, 3.0943720341, 0.0029475810
7.1456732750, 3.0943720341, -0.0000176793
7.1556191444, 3.0943720341, 0.0014119128
7.1656184196, 3.0943720341, 0.0028453346
7.1756291389, 3.0943720341, -0.0011792274
7.1856179237, 3.0943720341, 0.0007659194
7.1955571175, 3.0943720341, -0.0010377928
7.2055640221, 3.0943720341, -0.0006952022
7.2155652046, 3.0943720341, -0.0003602700
7.2255082130, 3.0943720341, -0.0007874280
7.2355175018, 3.0943720341, -0.0010946599
7.2455105782, 3.0943720341, -0.0032901717
7.2554631233, 3.0943720341, -0.0032901717
7.2654509544, 3.0943720341, 0.0022485496
7.2754530907, 3.0943720341, 0.0000530380
7.2853941917, 3.0943720341, 0.0037135002
7.2954001427, 3.0943720341, -0.0007520693
7.3053951263, 3.0943720341, 0.0028907137
7.3153948784, 3.0943720341, 0.0017683536
7.3253374100, 3.0943720341, 0.0006990314
7.3353414536, 3.0943720341, -0.0007305608
7.3453426361, 3.0943720341, -0.0021639823
7.3552865982, 3.0943720341, 0.0004094787
7.3652868271, 3.0943720341, 0.0000000000
7.3752899170, 3.0943720341, -0.0003917994
7.3852319717, 3.0943720341, -0.0022485496
7.3952331543, 3.0943720341, 0.0003387614
7.4052300453, 3.0943720341, 0.0022485496
7.4152259827, 3.0943720341, -0.0024850643
7.4251780510, 3.0943720341, -0.0003564407
7.4351754189, 3.0943720341, -0.0022131910
7.4451708794, 3.0943720341, -0.0018075415
7.4551262856, 3.0943720341, -0.0023015877
7.4651288986, 3.0943720341, -0.0007835987
7.4751191139, 3.0943720341, -0.0028630139
7.4850606918, 3.0943720341, 0.0000176793
7.4950699806, 3.0943720341, -0.0014119128
7.5050621033, 3.0943720341, -0.0014157421
7.5150060654, 3.0943720341, -0.0018075415
7.5250277519, 3.0943720341, -0.0007520693
7.5350208282, 3.0943720341, 0.0007482401
7.5449728966, 3.0943720341, 0.0022170201
7.5549612045, 3.0943720341, -0.0014119128
7.5649576187, 3.0943720341, -0.0014295923
7.5749616623, 3.0943720341, 0.0004094787
7.5849008560, 3.0943720341, -0.0010908308
7.5949044228, 3.0943720341, 0.0036958209
7.6049051285, 3.0943720341, 0.0015141595
7.6148681641, 3.0943720341, -0.0003210821
7.6248555183, 3.0943720341, -0.0032686633
7.6348643303, 3.0943720341, -0.0014472716
7.6447968483, 3.0943720341, 0.0022308703
7.6548051834, 3.0943720341, -0.0007482401
7.6647963524, 3.0943720341, -0.0026049903
7.6747975349, 3.0943720341, -0.0003425907
7.6847400665, 3.0943720341, -0.0003034028
7.6947422028, 3.0943720341, 0.0000353586
7.7047424316, 3.0943720341, -0.0006952022
7.7146973610, 3.0943720341, 0.0007659194
7.7246994972, 3.0943720341, -0.0018075415
7.7346863747, 3.0943720341, -0.0014511007
7.7446317673, 3.0943720341, 0.0007659194
7.7546319962, 3.0943720341, -0.0032863426
7.7646346092, 3.0943720341, -0.0003249114
7.7745985985, 3.0943720341, -0.0007305608
7.7846198082, 3.0943720341, -0.0036604623
7.7946267128, 3.0943720341, -0.0014649509
7.8046207428, 3.0943720341, 0.0000353586
7.8145260811, 3.0943720341, 0.0003741200
7.8245291710, 3.0943720341, -0.0000315295
7.8345317841, 3.0943720341, -0.0011223602
7.8444824219, 3.0943720341, 0.0021816615
7.8544826508, 3.0943720341, 0.0007167107
7.8644661903, 3.0943720341, 0.0003210821
7.8744373322, 3.0943720341, -0.0007482401
7.8844561577, 3.0943720341, -0.0004271580
7.8944225311, 3.0943720341, -0.0007482401
7.9043889046, 3.0943720341, -0.0010693222
7.9143614769, 3.0943720341, -0.0007128814
7.9243559837, 3.0943720341, -0.0014472716
7.9343547821, 3.0943720341, 0.0000038291
7.9443588257, 3.0943720341, 0.0006990314
7.9543609619, 3.0943720341, -0.0018390708
7.9643635750, 3.0943720341, 0.0010239427
7.9743661880, 3.0943720341, -0.0018882796
7.9843688011, 3.0943720341, 0.0014472716
7.9943699837, 3.0943720341, -0.0029791105
8.0043716431, 3.0943720341, 0.0014157421
8.0143728256, 3.0943720341, 0.0028806932
8.0243749619, 3.0943720341, -0.0025873110
8.0343770981, 3.0943720341, 0.0006144642
8.0443792343, 3.0943720341, 0.0025911401
8.0544719696, 3.0943720341, -0.0000176793
8.0643978119, 3.0943720341, -0.0022308703
8.0745344162, 3.0943720341, -0.0011261894
8.0845880508, 3.0943720341, -0.0004586874
8.0946550369, 3.0943720341, -0.0011400395
8.1046371460, 3.0943720341, -0.0018921089
8.1147012711, 3.0943720341, 0.0047197640
8.1247777939, 3.0943720341, 0.0029122224
8.1347589493, 3.0943720341, 0.0003917994
8.1448287964, 3.0943720341, 0.0032724924
8.1548137665, 3.0943720341, -0.0014649509
8.1644973755, 3.0943720341, 0.0032548131
8.1749467850, 3.0943720341, -0.0014434422
8.1850147247, 3.0943720341, 0.0007167107
8.1950750351, 3.0943720341, 0.0014511007
8.2050571442, 3.0943720341, -0.0003879701
8.2151317596, 3.0943720341, -0.0019059589
8.2251930237, 3.0943720341, -0.0008189574
8.2352724075, 3.0943720341, 0.0006813521
8.2453432083, 3.0943720341, 0.0006851814
8.2553157806, 3.0943720341, 0.0000176793
8.2649831772, 3.0943720341, 0.0000530380
8.2754621506, 3.0943720341, 0.0018252208
8.2855262756, 3.0943720341, 0.0024888937
8.2951450348, 3.0943720341, -0.0003917994
8.3055591583, 3.0943720341, -0.0029791105
8.3156394958, 3.0943720341, -0.0014649509
8.3257236481, 3.0943720341, -0.0025204229
8.3356981277, 3.0943720341, -0.0003072321
8.3457517624, 3.0943720341, 0.0011930775
8.3558311462, 3.0943720341, 0.0014964802
8.3654117584, 3.0943720341, 0.0015141595
8.3758678436, 3.0943720341, 0.0007305608
8.3859405518, 3.0943720341, -0.0026049903
8.3960075378, 3.0943720341, 0.0006813521
8.4060039520, 3.0943720341, -0.0010908308
8.4160661697, 3.0943720341, 0.0004094787
8.4261121750, 3.0943720341, 0.0008012780
8.4361991882, 3.0943720341, 0.0003425907
8.4461688995, 3.0943720341, -0.0018252208
8.4561548233, 3.0943720341, -0.0003249114
8.4658489227, 3.0943720341, -0.0010377928
8.4761743546, 3.0943720341, 0.0018921089
8.4861640930, 3.0943720341, 0.0000353586
8.4961757660, 3.0943720341, 0.0014649509
8.5062036514, 3.0943720341, -0.0014334214
8.5161943436, 3.0943720341, -0.0021816615
8.5261650085, 3.0943720341, 0.0030144691
8.5361366272, 3.0943720341, 0.0033570598
8.5461559296, 3.0943720341, -0.0010769806
8.5561380386, 3.0943720341, 0.0014826301
8.5661096573, 3.0943720341, -0.0044125319
8.5761117935, 3.0943720341, 0.0014157421
8.5860986710, 3.0943720341, -0.0010731515
8.5960340500, 3.0943720341, 0.0007697487
8.6060581207, 3.0943720341, -0.0017368243
8.6160316467, 3.0943720341, 0.0014649509
8.6259927750, 3.0943720341, 0.0014826301
8.6359987259, 3.0943720341, 0.0018744294
8.6459941864, 3.0943720341, 0.0011223602
8.6559696198, 3.0943720341, -0.0011085101
8.6659688950, 3.0943720341, 0.0007305608
8.6759271622, 3.0943720341, -0.0003034028
8.6859292984, 3.0943720341, -0.0010554722
8.6958742142, 3.0943720341, 0.0015318388
8.7058897018, 3.0943720341, 0.0010908308
8.7158775330, 3.0943720341, -0.0000176793
8.7258148193, 3.0943720341, 0.0000176793
8.7358198166, 3.0943720341, 0.0003425907
8.7458047867, 3.0943720341, -0.0017721829
8.7557649612, 3.0943720341, -0.0021463030
8.7657623291, 3.0943720341, 0.0003564407
8.7757682800, 3.0943720341, 0.0010908308
8.7857151031, 3.0943720341, -0.0022131910
8.7957057953, 3.0943720341, -0.0003072321
8.8057041168, 3.0943720341, -0.0013980628
8.8157091141, 3.0943720341, -0.0003425907
8.8256683350, 3.0943720341, -0.0000176793
8.8356866837, 3.0943720341, 0.0025557815
8.8456640244, 3.0943720341, -0.0014511007
8.8555984497, 3.0943720341, 0.0014295923
8.8656215668, 3.0943720341, -0.0021993408
8.8756017685, 3.0943720341, -0.0011438688
8.8855457306, 3.0943720341, 0.0010554722
8.8955411911, 3.0943720341, 0.0004271580
8.9055547714, 3.0943720341, -0.0025557815
8.9154901505, 3.0943720341, 0.0021639823
8.9254999161, 3.0943720341, -0.0007520693
8.9354982376, 3.0943720341, 0.0010554722
8.9454441071, 3.0943720341, 0.0014295923
8.9554471970, 3.0943720341, -0.0032548131
8.9654474258, 3.0943720341, 0.0004271580
8.9754409790, 3.0943720341, -0.0007167107
8.9853963852, 3.0943720341, -0.0003602700
8.9953956604, 3.0943720341, 0.0010731515
9.0053386688, 3.0943720341, 0.0007482401
9.0153398514, 3.0943720341, -0.0029475810
9.0253324509, 3.0943720341, -0.0018213915
9.0352859497, 3.0943720341, -0.0006813521
9.0452852249, 3.0943720341, 0.0014472716
9.0552787781, 3.0943720341, 0.0010416220
9.0652523041, 3.0943720341, 0.0003917994
9.0752296448, 3.0943720341, -0.0006990314
9.0852146149, 3.0943720341, 0.0003387614
9.0952215195, 3.0943720341, 0.0014472716
9.1051750183, 3.0943720341, 0.0018744294
9.1151742935, 3.0943720341, -0.0025204229
9.1251611710, 3.0943720341, 0.0025873110
9.1351165771, 3.0943720341, -0.0000530380
9.1451091766, 3.0943720341, -0.0003602700
9.1551198959, 3.0943720341, -0.0007659194
9.1650533676, 3.0943720341, 0.0007482401
9.1750774384, 3.0943720341, 0.0014826301
9.1850538254, 3.0943720341, 0.0010554722
9.1950073242, 3.0943720341, 0.0011261894
9.2050018311, 3.0943720341, 0.0029967898
9.2150001526, 3.0943720341, 0.0017860329
9.2250022888, 3.0943720341, 0.0014334214
9.2349720001, 3.0943720341, -0.0003249114
9.2449560165, 3.0943720341, -0.0021778324
9.2549448013, 3.0943720341, -0.0018252208
9.2648916245, 3.0943720341, -0.0010870016
9.2748861313, 3.0943720341, -0.0010731515
9.2848882675, 3.0943720341, -0.0022308703
9.2948913574, 3.0943720341, 0.0004094787
9.3048744202, 3.0943720341, -0.0021463030
9.3148736954, 3.0943720341, 0.0022308703
9.3248920441, 3.0943720341, -0.0021678116
9.3347768784, 3.0943720341, -0.0010908308
9.3447771072, 3.0943720341, 0.0003425907
9.3547801971, 3.0943720341, 0.0011538897
9.3647317886, 3.0943720341, -0.0006990314
9.3747320175, 3.0943720341, -0.0029122224
9.3847198486, 3.0943720341, -0.0003072321
9.3946962357, 3.0943720341, -0.0003602700
9.4047002792, 3.0943720341, -0.0029122224
9.4146699905, 3.0943720341, -0.0007520693
9.4246540070, 3.0943720341, -0.0010769806
9.4346075058, 3.0943720341, 0.0018390708
9.4446048737, 3.0943720341, 0.0014472716
9.4546079636, 3.0943720341, -0.0014472716
9.4646081924, 3.0943720341, -0.0021639823
9.4746112823, 3.0943720341, -0.0022308703
9.4846096039, 3.0943720341, -0.0029475810
9.4946117401, 3.0943720341, 0.0007620902
9.5046148300, 3.0943720341, 0.0021639823
9.5146217346, 3.0943720341, 0.0014788009
9.5246200562, 3.0943720341, -0.0003072321
9.5346221924, 3.0943720341, -0.0025381022
9.5446262360, 3.0943720341, -0.0015179889
9.5546236038, 3.0943720341, -0.0018390708
9.5646238327, 3.0943720341, -0.0022170201
9.5746278763, 3.0943720341, -0.0025381022
9.5846862793, 3.0943720341, -0.0007520693
9.5947561264, 3.0943720341, 0.0011223602
9.6048297882, 3.0943720341, -0.0025834818
9.6149139404, 3.0943720341, -0.0026049903
9.6249704361, 3.0943720341, 0.0007659194
9.6350479126, 3.0943720341, -0.0000530380
9.6450176239, 3.0943720341, 0.0010377928
9.6546478271, 3.0943720341, -0.0003387614
9.6651525497, 3.0943720341, -0.0006990314
9.6752176285, 3.0943720341, 0.0000138502
9.6851940155, 3.0943720341, 0.0025381022
9.6952600479, 3.0943720341, -0.0025419316
9.7053222656, 3.0943720341, 0.0018567501
9.7154006958, 3.0943720341, -0.0011085101
9.7254600525, 3.0943720341, 0.0003917994
9.7354278564, 3.0943720341, -0.0011753982
9.7454967499, 3.0943720341, -0.0003602700
9.7550840378, 3.0943720341, 0.0014788009
9.7656440735, 3.0943720341, -0.0007520693
9.7757158279, 3.0943720341, -0.0010377928
9.7853279114, 3.0943720341, -0.0014334214
9.7957515717, 3.0943720341, -0.0032056044
9.8058223724, 3.0943720341, 0.0018213915
9.8159103394, 3.0943720341, 0.0003249114
9.8258495331, 3.0943720341, 0.0003917994
9.8359451294, 3.0943720341, 0.0003917994
9.8460197449, 3.0943720341, -0.0007659194
9.8555736542, 3.0943720341, 0.0029160518
9.8661432266, 3.0943720341, 0.0029299017
9.8761110306, 3.0943720341, 0.0015003094
9.8861703873, 3.0943720341, 0.0003387614
9.8962583542, 3.0943720341, 0.0007482401
9.9063158035, 3.0943720341, 0.0006636727
9.9162883759, 3.0943720341, -0.0018567501
9.9263772964, 3.0943720341, -0.0011261894
9.9364309311, 3.0943720341, 0.0003564407
9.9464111328, 3.0943720341, 0.0000000000
9.9560956955, 3.0943720341, 0.0018921089
9.9663991928, 3.0943720341, 0.0018252208
9.9764165878, 3.0943720341, 0.0025873110
9.9864158630, 3.0943720341, 0.0003741200
9.9964323044, 3.0943720341, -0.0015003094
10.0064344406, 3.0943720341, 0.0007167107
10.0164422989, 3.0943720341, -0.0011261894
10.0264177322, 3.0943720341, 0.0015003094
10.0364170074, 3.0943720341, -0.0003741200
10.0463619232, 3.0943720341, 0.0003602700
10.0563392639, 3.0943720341, 0.0018213915
10.0663442612, 3.0943720341, -0.0004094787
10.0763359070, 3.0943720341, -0.0007167107
10.0863313675, 3.0943720341, 0.0026226696
10.0962772369, 3.0943720341, 0.0018429001
10.1062660217, 3.0943720341, 0.0007167107
10.1162681580, 3.0943720341, 0.0010731515
10.1262359619, 3.0943720341, 0.0025557815
10.1362133026, 3.0943720341, 0.0017898622
10.1462202072, 3.0943720341, -0.0011085101
10.1561584473, 3.0943720341, -0.0010908308
10.1661605835, 3.0943720341, 0.0014472716
10.1761636734, 3.0943720341, 0.0029160518
10.1861200333, 3.0943720341, 0.0029652603
10.1961069107, 3.0943720341, 0.0011223602
10.2061147690, 3.0943720341, 0.0014472716
10.2160701752, 3.0943720341, 0.0033040219
10.2260475159, 3.0943720341, -0.0014826301
10.2360544205, 3.0943720341, -0.0014826301
10.2460699081, 3.0943720341, 0.0000000000
10.2560100555, 3.0943720341, -0.0000176793
10.2659997940, 3.0943720341, 0.0011261894
10.2760057449, 3.0943720341, 0.0040207324
10.2859458923, 3.0943720341, 0.0029475810
10.2959499359, 3.0943720341, 0.0017721829
10.3059368134, 3.0943720341, -0.0040207324
10.3158979416, 3.0943720341, -0.0025381022
10.3259077072, 3.0943720341, -0.0003917994
10.3358945847, 3.0943720341, -0.0010908308
10.3458395004, 3.0943720341, -0.0022485496
10.3558378220, 3.0943720341, -0.0007128814
10.3658323288, 3.0943720341, -0.0018390708
10.3757810593, 3.0943720341, 0.0018037122
10.3857784271, 3.0943720341, -0.0014964802
10.3957853317, 3.0943720341, -0.0022346994
10.4057321548, 3.0943720341, 0.0018882796
10.4157171249, 3.0943720341, 0.0000176793
10.4257364273, 3.0943720341, -0.0007305608
10.4356918335, 3.0943720341, -0.0003564407
10.4456825256, 3.0943720341, -0.0007659194
10.4556837082, 3.0943720341, -0.0000530380
10.4656820297, 3.0943720341, 0.0033040219
10.4756221771, 3.0943720341, -0.0003602700
10.4856119156, 3.0943720341, 0.0003425907
10.4956302643, 3.0943720341, 0.0000353586
10.5055627823, 3.0943720341, -0.0003741200
10.5155601501, 3.0943720341, -0.0004094787
10.5255622864, 3.0943720341, 0.0000215085
10.5355262756, 3.0943720341, 0.0007128814
10.5455179214, 3.0943720341, 0.0011223602
10.5555171967, 3.0943720341, 0.0014649509
10.5654621124, 3.0943720341, -0.0032548131
10.5754642487, 3.0943720341, -0.0021463030
10.5854654312, 3.0943720341, -0.0011400395
10.5954523087, 3.0943720341, -0.0007874280
10.6054039001, 3.0943720341, -0.0004763667
10.6154117584, 3.0943720341, -0.0000353586
10.6254034042, 3.0943720341, 0.0000353586
10.6353702545, 3.0943720341, -0.0003249114
10.6453466415, 3.0943720341, 0.0000492088
10.6553592682, 3.0943720341, 0.0011223602
10.6653499603, 3.0943720341, -0.0022700583
10.6753005981, 3.0943720341, -0.0037311795
10.6852960587, 3.0943720341, -0.0025734608
10.6953048706, 3.0943720341, -0.0010516429
10.7052383423, 3.0943720341, 0.0007520693
10.7152376175, 3.0943720341, 0.0022308703
10.7252416611, 3.0943720341, 0.0003917994
10.7351922989, 3.0943720341, 0.0003564407
10.7452039719, 3.0943720341, 0.0010377928
10.7551870346, 3.0943720341, 0.0029122224
10.7651319504, 3.0943720341, -0.0000530380
10.7751321793, 3.0943720341, -0.0021778324
10.7851324081, 3.0943720341, 0.0000000000
10.7950954437, 3.0943720341, -0.0018390708
10.8051176071, 3.0943720341, 0.0010554722
10.8151302338, 3.0943720341, -0.0018744294
10.8251295090, 3.0943720341, -0.0007835987
10.8350353241, 3.0943720341, -0.0010554722
10.8450212479, 3.0943720341, 0.0022308703
10.8550243378, 3.0943720341, -0.0003034028
10.8650016785, 3.0943720341, 0.0010769806
10.8749876022, 3.0943720341, 0.0000315295
10.8849630356, 3.0943720341, -0.0029122224
10.8949308395, 3.0943720341, -0.0006459934
10.9049577713, 3.0943720341, -0.0010201135
10.9149284363, 3.0943720341, -0.0003210821
10.9249048233, 3.0943720341, -0.0003741200
10.9348497391, 3.0943720341, -0.0008404660
10.9448451996, 3.0943720341, -0.0004309873
10.9548435211, 3.0943720341, 0.0000353586
10.9648466110, 3.0943720341, 0.0026264987
10.9748487473, 3.0943720341, 0.0004448373
10.9848642349, 3.0943720341, -0.0007167107
10.9948520660, 3.0943720341, -0.0022170201
11.0048551559, 3.0943720341, -0.0004094787
11.0148601532, 3.0941824913, -0.0003602700
11.0248565674, 3.0945646763, 0.0150868427
11.0348587036, 3.0945532322, 0.0024974607
11.0448827744, 3.0942921638, -0.0241101906
11.0548629761, 3.0939717293, -0.0357190818
11.0648641586, 3.0937147141, -0.0209540278
11.0749368668, 3.0936520100, -0.0109066023
11.0849943161, 3.0934443474, -0.0187291652
11.0950756073, 3.0933403969, -0.0058488632
11.1051559448, 3.0930850506, -0.0368242189
11.1151170731, 3.0927267075, -0.0279446971
11.1251955032, 3.0922560692, -0.0526600927
11.1352691650, 3.0916326046, -0.0670198277
11.1448812485, 3.0907011032, -0.0930418149
11.1553030014, 3.0896184444, -0.1136827543
11.1653766632, 3.0877547264, -0.1970894933
11.1754388809, 3.0848102570, -0.3047994673
11.1854162216, 3.0810472965, -0.3779889345
11.1954870224, 3.0756418705, -0.5646986365
11.2055568695, 3.0686233044, -0.7303103805
11.2156257629, 3.0600328445, -0.8880627155
11.2257022858, 3.0505344868, -0.9775978923
11.2356691360, 3.0406568050, -1.0217505693
11.2453184128, 3.0305051804, -1.0454621315
11.2558240891, 3.0207264423, -1.0177015066
11.2658691406, 3.0110323429, -1.0025142431
11.2759656906, 3.0015943050, -0.9780217409
11.2859191895, 2.9924063683, -0.9480933547
11.2959938049, 2.9834930897, -0.9138165712
11.3059720993, 2.9750597477, -0.8719637394
11.3160343170, 2.9670126438, -0.8397200108
11.3261108398, 2.9591174126, -0.8136933446
11.3361940384, 2.9514458179, -0.7960751653
11.3458433151, 2.9436106682, -0.8112130165
11.3563146591, 2.9354643822, -0.8332981467
11.3662843704, 2.9274969101, -0.8292973042
11.3763551712, 2.9198217392, -0.7907989621
11.3864374161, 2.9125444889, -0.7548159957
11.3964147568, 2.9055194855, -0.7282406092
11.4064741135, 2.8992803097, -0.6358172297
11.4165391922, 2.8946008682, -0.4908390641
11.4266157150, 2.8912200928, -0.3452751040
11.4365901947, 2.8894262314, -0.1816940904
11.4462499619, 2.8893747330, -0.0089638308
11.4566335678, 2.8908371925, 0.1532416940
11.4666376114, 2.8940844536, 0.3301779926
11.4766225815, 2.8992831707, 0.5334605575
11.4866495132, 2.9061524868, 0.7165250778
11.4966506958, 2.9146912098, 0.8794838190
11.5066690445, 2.9246821404, 1.0331805944
11.5166721344, 2.9359109402, 1.1598825455
11.5266752243, 2.9481506348, 1.2653499842
11.5366296768, 2.9611656666, 1.3402782679
11.5466642380, 2.9747383595, 1.4084076881
11.5566120148, 2.9891438484, 1.4840475321
11.5665683746, 3.0037870407, 1.5166908503
11.5765514374, 3.0187408924, 1.5378079414
11.5865659714, 3.0338771343, 1.5648239851
11.5965662003, 3.0492219925, 1.5930596590
11.6065273285, 3.0650498867, 1.6278754473
11.6165142059, 3.0812997818, 1.6856244802
11.6264915466, 3.0980637074, 1.7372375727
11.6364736557, 3.1152200699, 1.7674549818
11.6464576721, 3.1326045990, 1.7941186428
11.6564626694, 3.1504869461, 1.8510062695
11.6664171219, 3.1684772968, 1.8639708757
11.6764068604, 3.1860852242, 1.8217096329
11.6864166260, 3.2035410404, 1.7986500263
11.6963663101, 3.2210061550, 1.8055652380
11.7063531876, 3.2384042740, 1.7994592190
11.7163686752, 3.2558591366, 1.8040175438
11.7263565063, 3.2728140354, 1.7544538975
11.7362861633, 3.2890677452, 1.6768757105
11.7463006973, 3.3047206402, 1.6148601770
11.7562847137, 3.3196644783, 1.5520523787
11.7662458420, 3.3339400291, 1.4726386070
11.7762517929, 3.3467829227, 1.3327077627
11.7862472534, 3.3594782352, 1.3116036654
11.7961978912, 3.3720304966, 1.2941060066
11.8061952591, 3.3838393688, 1.2182285786
11.8161935806, 3.3949725628, 1.1523885727
11.8261404037, 3.4056353569, 1.0919319391
11.8361396790, 3.4150104523, 0.9749716520
11.8461456299, 3.4238708019, 0.9175962210
11.8561325073, 3.4326395988, 0.9005491734
11.8660860062, 3.4405934811, 0.8207439780
11.8760881424, 3.4482135773, 0.7871922851
11.8860797882, 3.4554836750, 0.7566724420
11.8960275650, 3.4625802040, 0.7302121520
11.9060258865, 3.4691991806, 0.6813821793
11.9160337448, 3.4755125046, 0.6516996026
11.9259786606, 3.4816017151, 0.6330705285
11.9360055923, 3.4874987602, 0.5965015888
11.9459819794, 3.4911258221, 0.5720280409
11.9559202194, 3.4929597378, 0.4177825749
11.9659223557, 3.4941520691, 0.3078745604
11.9759197235, 3.4961056709, 0.1999022067
11.9858722687, 3.4963679314, 0.0721283108
11.9958677292, 3.4946932793, -0.0499448590
12.0058698654, 3.4923667908, -0.1658946127
12.0158205032, 3.4888021946, -0.2425618470
12.0258131027, 3.4841465950, -0.3630844653
12.0357999802, 3.4789447784, -0.4826977849
12.0458202362, 3.4730887413, -0.5459606647
12.0557518005, 3.4667036533, -0.5981716514
12.0657768250, 3.4592361450, -0.6565352678
12.0757703781, 3.4510366917, -0.7700692415
12.0857133865, 3.4414596558, -0.8515279293
12.0957145691, 3.4306702614, -0.9940481186
12.1057119370, 3.4188277721, -1.1054022312
12.1157121658, 3.4055597782, -1.2322459221
12.1256990433, 3.3916428089, -1.3629652262
12.1356573105, 3.3762171268, -1.4451016188
12.1456565857, 3.3599679470, -1.5907738209
12.1556415558, 3.3430554867, -1.6798201799
12.1656560898, 3.3257389069, -1.7475079298
12.1755905151, 3.3088765144, -1.7818969488
12.1855936050, 3.2929985523, -1.7471501827
12.1955938339, 3.2787871361, -1.6312520504
12.2055406570, 3.2667582035, -1.4733133316
12.2155418396, 3.2569992542, -1.2412289381
12.2255439758, 3.2495880127, -1.0120412111
12.2354965210, 3.2447535992, -0.7613967061
12.2454862595, 3.2422568798, -0.5006661415
12.2554883957, 3.2424187660, -0.2558877766
12.2654371262, 3.2453756332, 0.0089130998
12.2754335403, 3.2512569427, 0.3143139482
12.2854356766, 3.2594585419, 0.6021487117
12.2954378128, 3.2694597244, 0.8419092894
12.3054237366, 3.2813990116, 1.0391219854
12.3154258728, 3.2950522900, 1.2307369709
12.3254261017, 3.3100214005, 1.4009612799
12.3353300095, 3.3261594772, 1.5500581264
12.3453321457, 3.3431112766, 1.6704488993
12.3553333282, 3.3605148792, 1.7515751123
12.3653001785, 3.3779892921, 1.7995438576
12.3752851486, 3.3953125477, 1.7770960331
12.3852882385, 3.4118878841, 1.7135051489
12.3952569962, 3.4274334908, 1.6063625813
12.4052782059, 3.4414787292, 1.4546904564
12.4152402878, 3.4538080692, 1.2725484371
12.4252109528, 3.4640896320, 1.0582556725
12.4351816177, 3.4722194672, 0.8311259151
12.4451646805, 3.4780020714, 0.6040929556
12.4551658630, 3.4815235138, 0.3638437092
12.4651641846, 3.4829103947, 0.1384456903
12.4751653671, 3.4819042683, -0.0975980833
12.4851655960, 3.4787056446, -0.3321126699
12.4951667786, 3.4732615948, -0.5627520084
12.5051670074, 3.4656772614, -0.7849273682
12.5151691437, 3.4560585022, -1.0006358624
12.5251922607, 3.4442298412, -1.2180434465
12.5351829529, 3.4304168224, -1.4219089746
12.5451707840, 3.4145824909, -1.6351855993
12.5551719666, 3.3965506554, -1.8659993410
12.5652647018, 3.3767256737, -2.0537643433
12.5753269196, 3.3549771309, -2.2367820740
12.5854148865, 3.3319463730, -2.3784508705
12.5953512192, 3.3080742359, -2.4674663544
12.6054592133, 3.2838494778, -2.4954769611
12.6154127121, 3.2601735592, -2.4563236237
12.6254949570, 3.2369220257, -2.3932864666
12.6351814270, 3.2142748833, -2.3469181061
12.6455421448, 3.1920149326, -2.2990019321
12.6556072235, 3.1701061726, -2.2554254532
12.6656847000, 3.1485979557, -2.2271280289
12.6756658554, 3.1274831295, -2.1800625324
12.6858148575, 3.1067521572, -2.1445939541
12.6957759857, 3.0863497257, -2.1088809967
12.7058658600, 3.0663995743, -2.0575704575
12.7159261703, 3.0466027260, -2.0529067516
12.7259988785, 3.0266549587, -2.0530543327
12.7355604172, 3.0067563057, -2.0579104424
12.7460355759, 2.9868276119, -2.0593965054
12.7561101913, 2.9664123058, -2.0986187458
12.7661733627, 2.9460763931, -2.1042509079
12.7761430740, 2.9257552624, -2.1014504433
12.7862176895, 2.9056010246, -2.0770950317
12.7962942123, 2.8861958981, -2.0121643543
12.8063373566, 2.8667855263, -1.9971231222
12.8164110184, 2.8481111526, -1.9370353222
12.8263998032, 2.8304443359, -1.8243149519
12.8360395432, 2.8134107590, -1.7593784332
12.8465356827, 2.7973642349, -1.6587878466
12.8566017151, 2.7827570438, -1.5027636290
12.8665695190, 2.7698981762, -1.3212283850
12.8766460419, 2.7587828636, -1.1529248953
12.8867998123, 2.7497007847, -0.9358377457
12.8967885971, 2.7431769371, -0.6762440801
12.9068441391, 2.7394931316, -0.3785854280
12.9168157578, 2.7389481068, -0.0592045262
12.9269018173, 2.7416191101, 0.2833841145
12.9365415573, 2.7472925186, 0.5834151506
12.9469385147, 2.7555222511, 0.8500258923
12.9569330215, 2.7661070824, 1.0976966619
12.9669389725, 2.7787995338, 1.3039648533
12.9769392014, 2.7927219868, 1.4338901043
12.9869155884, 2.8075513840, 1.5399947166
12.9969377518, 2.8232460022, 1.6213774681
13.0069379807, 2.8395142555, 1.6741257906
13.0169620514, 2.8559126854, 1.6960612535
13.0269718170, 2.8722810745, 1.6857522726
13.0369539261, 2.8884150982, 1.6740461588
13.0469198227, 2.9046092033, 1.6690430641
13.0569353104, 2.9205448627, 1.6434683800
13.0669317245, 2.9366385937, 1.6532194614
13.0768823624, 2.9532163143, 1.7155358791
13.0868759155, 2.9714043140, 1.8699744940
13.0968856812, 2.9907379150, 2.0026705265
13.1068115234, 3.0111346245, 2.1141171455
13.1168165207, 3.0323116779, 2.1882035732
13.1268062592, 3.0541982651, 2.2499396801
13.1368083954, 3.0762686729, 2.2881896496
