timestamp,theta_rad,gamma_rad,phi_rad,phi_rad/s,dgamma_radps,dphi_radps,gamma_deg
1778421179.9846861,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,-0.000793870072811842,3.1415927410125732,176.9360504491803
1778421179.9847777,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0014342028880491853,3.1415927410125732,176.9360504491803
1778421180.0144353,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.002898762933909893,3.1415927410125732,176.9360504491803
1778421180.0148463,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0014725872315466404,3.1415927410125732,176.9360504491803
1778421180.014886,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0002282191999256611,3.1415927410125732,176.9360504491803
1778421180.0285287,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,-0.000373729330021888,3.1415927410125732,176.9360504491803
1778421180.0463095,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0007171014440245926,3.1415927410125732,176.9360504491803
1778421180.0470884,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0032037508208304644,3.1415927410125732,176.9360504491803
1778421180.0587018,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,3.0357157811522484e-05,3.1415927410125732,176.9360504491803
1778421180.0742226,0.5822097063064575,3.0881166458129883,0.018669109791517258,-4.0323488662228154e-05,-0.0013958185445517302,3.1415927410125732,176.9360504491803
1778421180.074697,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,0.001731163589283824,3.1415927410125732,176.9360504491803
1778421180.0901048,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,0.0024866494350135326,3.1415927410125732,176.9360504491803
1778421180.11953,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,-0.0017695478163659573,3.1415927410125732,176.9360504491803
1778421180.1203036,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,-0.0015029443893581629,3.1415927410125732,176.9360504491803
1778421180.1211767,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,-0.0007554857875220478,3.1415927410125732,176.9360504491803
1778421180.1344497,0.5822097063064575,3.0881166458129883,0.018669109791517258,0.0,-0.0006787171005271375,3.1415927410125732,176.9360504491803
1778421180.1346557,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.003001672527912456,0.0018079322762787342,3.1415927410125732,176.9360504491803
1778421180.1502423,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,0.0,3.1415927410125732,176.9360504491803
1778421180.1654556,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,3.838432166958228e-05,3.1415927410125732,176.9360504491803
1778421180.166482,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,-0.0007554857875220478,3.1415927410125732,176.9360504491803
1778421180.180359,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,-0.002525033662095666,3.1415927410125732,176.9360504491803
1778421180.1955671,0.5822097063064575,3.0881166458129883,0.0186697356402874,0.0,-0.0003049877705052495,3.1415927410125732,176.9360504491803
1778421180.1963327,0.5822097063064575,3.0881166458129883,0.018779339268803596,0.14314173584258497,-0.002945174463093281,3.1415927410125732,176.9360504491803
1778421180.209089,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.004215769774882331,-3.838432166958228e-05,3.1415927410125732,176.9360504491803
1778421180.2246017,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,-0.001815959345549345,3.1415927410125732,176.9360504491803
1778421180.224985,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,-0.0011292151175439358,3.1415927410125732,176.9360504491803
1778421180.2393074,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,8.02706927061081e-06,3.1415927410125732,176.9360504491803
1778421180.253515,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,-0.002898762933909893,3.1415927410125732,176.9360504491803
1778421180.2538428,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,-0.004973298870027065,3.1415927410125732,176.9360504491803
1778421180.269374,0.5822097063064575,3.0881166458129883,0.018833119422197342,0.0,0.0024866494350135326,3.1415927410125732,176.9360504491803
1778421180.2848363,0.5822097063064575,3.0881166458129883,0.01894272118806839,0.007088322292403447,-0.00045049801701679826,3.1415927410125732,176.9360504491803
1778421180.2851498,0.5822097063064575,3.0881166458129883,0.01894272118806839,0.0,-0.0013958185445517302,3.1415927410125732,176.9360504491803
1778421180.2987456,0.5822097063064575,3.0881166458129883,0.01894272118806839,0.0,-0.0028300215490162373,3.1415927410125732,176.9360504491803
1778421180.3302877,0.5822097063064575,3.0881166458129883,0.01894272118806839,0.0,-0.0014342028880491853,3.1415927410125732,176.9360504491803
1778421180.3303418,0.5822097063064575,3.0881166458129883,0.018941402435302734,-0.02380420786864818,-0.002898762933909893,3.1415927410125732,176.9360504491803
1778421180.3311362,0.5822097063064575,3.0881166458129883,0.018941402435302734,0.0,0.0007554857875220478,3.1415927410125732,176.9360504491803
1778421180.3453698,0.5822097063064575,3.0881166458129883,0.018941402435302734,0.0,-0.0008322544163092971,3.1415927410125732,176.9360504491803
1778421180.3462422,0.5822097063064575,3.0881166458129883,0.018941402435302734,0.0,0.00045049801701679826,3.1415927410125732,176.9360504491803
1778421180.3592877,0.5822097063064575,3.0881166458129883,0.018941402435302734,0.0,-0.0007251284550875425,3.1415927410125732,176.9360504491803
1778421180.3738232,0.5822097063064575,3.0881166458129883,0.018941402435302734,0.0,3.838432166958228e-05,3.1415927410125732,176.9360504491803
1778421180.3912892,0.5822097063064575,3.0881166458129883,0.01905100606381893,0.006275831318068943,0.002143277321010828,3.1415927410125732,176.9360504491803
