timestamp,theta_rad,gamma_rad,phi_rad,phi_rad/s,dgamma_radps,dphi_radps,gamma_deg
2.1313648,0.0000000000000000,0.0000000000000000,3.1415927410125732,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1461830,0.0000000000000000,0.0000000000000000,3.1415927410125732,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1513331,0.0000000000000000,0.0000000000000000,3.1415927410125732,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1615365,0.0000000000000000,0.0000000000000000,3.1415927410125732,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1722858,0.0000000000000000,0.0000000000000000,3.1654694080352783,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1819155,0.0000000000000000,0.0000000000000000,3.1654694080352783,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.1920159,0.0000000000000000,0.0000000000000000,3.1654708385467529,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2018843,0.0000000000000000,0.0000000000000000,3.1654694080352783,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2118771,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2221720,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2318487,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0078125000000000,0.0000000000000000
2.2415342,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,0.0019531250000000,0.0000000000000000
2.2518837,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,0.0019531250000000,0.0000000000000000
2.2621894,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,0.0019531250000000,0.0000000000000000
2.2718651,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2818487,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.2918508,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3018830,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3118532,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3218806,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3318834,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3418577,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3519099,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3618853,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3723216,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3823938,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.3919177,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4019611,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4124229,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4223912,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4323266,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4419725,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4523060,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4623303,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4723318,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4823239,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.4919455,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5023696,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5119355,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5223892,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5323570,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5422506,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5522392,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5618832,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5719793,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5819709,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.5919635,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6022716,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6125064,0.0000000000000000,0.0000000000000000,3.1654667854309082,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6234608,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6313612,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6414454,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6519234,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6621847,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6722629,0.0000000000000000,0.0000000000000000,3.1657338142395020,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6813703,0.0000000000000000,0.0000000000000000,3.1657326221466064,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.6919451,0.0000000000000000,0.0000000000000000,3.1657326221466064,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
2.7025433,0.0000000000000000,0.0000000000000000,3.1657326221466064,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000000
